interface	replicate	value	time
GUROBI	0	834269.0238062895	0.4747638702392578
SCIP_CMD	0	834269.0238062898	2.020751953125
HiGHS_CMD	0	834269.0238062895	0.6370339393615723
GLPK_CMD	0	834269.0218312506	2.028398036956787
COIN_CMD	0	834269.0237352194	0.5377421379089355
GUROBI	1	793397.4764614365	0.3911018371582031
SCIP_CMD	1	793397.4764614366	2.0019960403442383
HiGHS_CMD	1	793397.4764614364	0.6119050979614258
GLPK_CMD	1	793397.4745728174	2.08558988571167
COIN_CMD	1	793397.476424656	0.5107369422912598
GUROBI	2	794599.5468224732	0.43627500534057617
SCIP_CMD	2	794599.5468224733	1.9152839183807373
HiGHS_CMD	2	794599.5468224735	0.6118509769439697
GLPK_CMD	2	794599.5411115839	2.1181092262268066
COIN_CMD	2	794599.546786198	0.5138490200042725
GUROBI	3	844584.2935262076	0.4267268180847168
SCIP_CMD	3	844584.2935262074	2.007668972015381
HiGHS_CMD	3	844584.2935262074	0.6204609870910645
GLPK_CMD	3	844584.2926741478	2.072035074234009
COIN_CMD	3	844584.2935210755	0.49444007873535156
GUROBI	4	806395.0179717708	0.4022698402404785
SCIP_CMD	4	806395.0179717708	1.9308538436889648
HiGHS_CMD	4	806395.0179717708	0.6198830604553223
GLPK_CMD	4	806395.0172831202	2.1134259700775146
COIN_CMD	4	806395.0179541829	0.49925708770751953
GUROBI	5	818088.9737385764	0.39698100090026855
SCIP_CMD	5	818088.9737385763	1.9991967678070068
HiGHS_CMD	5	818088.9737385765	0.6205708980560303
GLPK_CMD	5	818088.9769299905	2.0683720111846924
COIN_CMD	5	818088.9737649555	0.5225222110748291
GUROBI	6	809490.461088858	0.4881308078765869
SCIP_CMD	6	809490.461088858	2.0122480392456055
HiGHS_CMD	6	809490.4610888577	0.62351393699646
GLPK_CMD	6	809490.4565501565	2.0367848873138428
COIN_CMD	6	809490.4610906941	0.5030088424682617
GUROBI	7	816077.1865894222	0.39232707023620605
SCIP_CMD	7	816077.186589422	1.9826040267944336
HiGHS_CMD	7	816077.1865894222	0.608386754989624
GLPK_CMD	7	816077.1813249087	2.1193511486053467
COIN_CMD	7	816077.1866079795	0.5155870914459229
GUROBI	8	813886.3296699886	0.4948408603668213
SCIP_CMD	8	813886.3296699886	1.8214690685272217
HiGHS_CMD	8	813886.3296699886	0.6105577945709229
GLPK_CMD	8	813886.3322376726	2.0947608947753906
COIN_CMD	8	813886.3296545526	0.5334410667419434
GUROBI	9	825022.7196468973	0.42136383056640625
SCIP_CMD	9	825022.7196468974	1.9568159580230713
HiGHS_CMD	9	825022.7196468976	0.7007927894592285
GLPK_CMD	9	825022.7204632512	2.1044750213623047
COIN_CMD	9	825022.7197015915	0.4999721050262451
GUROBI	10	842070.5745807771	0.39105772972106934
SCIP_CMD	10	842070.5745807771	1.945288896560669
HiGHS_CMD	10	842070.5745807771	0.6159050464630127
GLPK_CMD	10	842070.5756809255	2.1173360347747803
COIN_CMD	10	842070.5745722648	0.5006210803985596
GUROBI	11	834221.205123214	0.4212820529937744
SCIP_CMD	11	834221.2051232142	1.9834530353546143
HiGHS_CMD	11	834221.205123214	0.6110658645629883
GLPK_CMD	11	834221.2013949729	2.074152946472168
COIN_CMD	11	834221.205156247	0.5218770503997803
GUROBI	12	798812.5652354911	0.4726998805999756
SCIP_CMD	12	798812.5652354911	1.9373719692230225
HiGHS_CMD	12	798812.5652354911	0.6145017147064209
GLPK_CMD	12	798812.5675676194	2.0796587467193604
COIN_CMD	12	798812.5652433675	0.48350095748901367
GUROBI	13	784266.3801553465	0.41699886322021484
SCIP_CMD	13	784266.3801553465	1.8663580417633057
HiGHS_CMD	13	784266.3801553464	0.6498978137969971
GLPK_CMD	13	784266.3778044664	2.0587079524993896
COIN_CMD	13	784266.3801465154	0.5030901432037354
GUROBI	14	862903.541418216	0.4786357879638672
SCIP_CMD	14	862903.541418216	1.9742331504821777
HiGHS_CMD	14	862903.541418216	0.6299600601196289
GLPK_CMD	14	862903.5429878734	2.0200650691986084
COIN_CMD	14	862903.5414184568	0.5061650276184082
GUROBI	15	813540.0127717357	0.42146801948547363
SCIP_CMD	15	813540.0127717354	1.9447917938232422
HiGHS_CMD	15	813540.0127717355	0.6382501125335693
GLPK_CMD	15	813540.0153300692	2.0547571182250977
COIN_CMD	15	813540.0127574035	0.5242900848388672
GUROBI	16	827424.6168054377	0.40585970878601074
SCIP_CMD	16	827424.6168054375	2.0582780838012695
HiGHS_CMD	16	827424.6168054375	0.6478850841522217
GLPK_CMD	16	827424.6172548154	2.1407382488250732
COIN_CMD	16	827424.6168432451	0.5033838748931885
GUROBI	17	846600.7930344682	0.39724278450012207
SCIP_CMD	17	846600.7930344682	1.9920158386230469
HiGHS_CMD	17	846600.7930344682	0.6112940311431885
GLPK_CMD	17	846600.7901285152	2.0750539302825928
COIN_CMD	17	846600.7930296678	0.5238580703735352
GUROBI	18	817984.7254763488	0.4738047122955322
SCIP_CMD	18	817984.7254763489	1.956676959991455
HiGHS_CMD	18	817984.7254763488	0.6799411773681641
GLPK_CMD	18	817984.7274696564	2.1084649562835693
COIN_CMD	18	817984.7254390644	0.5281071662902832
GUROBI	19	851728.3881242148	0.42655420303344727
SCIP_CMD	19	851728.3881242146	1.9981191158294678
HiGHS_CMD	19	851728.3881242147	0.6284289360046387
GLPK_CMD	19	851728.384138205	2.116818904876709
COIN_CMD	19	851728.3881454591	0.5197103023529053
GUROBI	20	790532.0097836322	0.503075122833252
SCIP_CMD	20	790532.0097836322	2.0186922550201416
HiGHS_CMD	20	790532.0097836322	0.6195700168609619
GLPK_CMD	20	790532.0021816728	2.0777761936187744
COIN_CMD	20	790532.0097903818	0.5018901824951172
GUROBI	21	818943.6340318278	0.41017818450927734
SCIP_CMD	21	818943.6340318277	1.9467341899871826
HiGHS_CMD	21	818943.6340318277	0.6487619876861572
GLPK_CMD	21	818943.6359436893	2.0393900871276855
COIN_CMD	21	818943.6340296784	0.4712669849395752
GUROBI	22	829042.2027340693	0.4097900390625
SCIP_CMD	22	829042.2027340691	2.0033607482910156
HiGHS_CMD	22	829042.2027340693	0.6063251495361328
GLPK_CMD	22	829042.1967574838	2.082456111907959
COIN_CMD	22	829042.2027658115	0.5244100093841553
GUROBI	23	814420.2164221796	0.4495890140533447
SCIP_CMD	23	814420.2164221797	2.4451591968536377
HiGHS_CMD	23	814420.2164221796	0.6644408702850342
GLPK_CMD	23	814420.2155239265	2.121673107147217
COIN_CMD	23	814420.2164163628	0.5110032558441162
GUROBI	24	890709.5124145959	0.4758439064025879
SCIP_CMD	24	890709.5124145959	2.0320117473602295
HiGHS_CMD	24	890709.5124145959	0.6378240585327148
GLPK_CMD	24	890709.5157232389	2.051851749420166
COIN_CMD	24	890709.5123890833	0.5094308853149414
GUROBI	25	815834.6394339468	0.432415246963501
SCIP_CMD	25	815834.6394339468	2.0654728412628174
HiGHS_CMD	25	815834.6394339468	0.6236591339111328
GLPK_CMD	25	815834.6387868021	2.1722800731658936
COIN_CMD	25	815834.639410468	0.4935939311981201
GUROBI	26	818780.6864959348	0.5125670433044434
SCIP_CMD	26	818780.6864959348	1.8956308364868164
HiGHS_CMD	26	818780.686495935	0.6549339294433594
GLPK_CMD	26	818780.6892946454	2.10176682472229
COIN_CMD	26	818780.6864966875	0.5391740798950195
GUROBI	27	819156.5603429901	0.38899683952331543
SCIP_CMD	27	819156.5603429901	1.8019866943359375
HiGHS_CMD	27	819156.5603429902	0.6237971782684326
GLPK_CMD	27	819156.5610681311	2.2492589950561523
COIN_CMD	27	819156.5603029437	0.5021297931671143
GUROBI	28	787016.5208168821	0.40062475204467773
SCIP_CMD	28	787016.5208168823	1.9507172107696533
HiGHS_CMD	28	787016.5208168821	0.5905308723449707
GLPK_CMD	28	787016.5190883555	2.1011221408843994
COIN_CMD	28	787016.5208217795	0.4990730285644531
GUROBI	29	848770.4372981763	0.3924829959869385
SCIP_CMD	29	848770.4372981763	1.9060580730438232
HiGHS_CMD	29	848770.4372981763	0.6521689891815186
GLPK_CMD	29	848770.4396161905	2.0839836597442627
COIN_CMD	29	848770.43728734	0.48914599418640137
GUROBI	30	825265.5428854581	0.506486177444458
SCIP_CMD	30	825265.5428854583	2.009618043899536
HiGHS_CMD	30	825265.5428854581	0.6265192031860352
GLPK_CMD	30	825265.5387876343	2.097990036010742
COIN_CMD	30	825265.54285841	0.5103628635406494
GUROBI	31	771046.799395501	0.40153002738952637
SCIP_CMD	31	771046.7993955009	1.947403907775879
HiGHS_CMD	31	771046.7993955009	0.6239430904388428
GLPK_CMD	31	771046.8048309983	2.0446367263793945
COIN_CMD	31	771046.799413208	0.5191128253936768
GUROBI	32	752744.787032982	0.49547410011291504
SCIP_CMD	32	752744.787032982	1.9790029525756836
HiGHS_CMD	32	752744.787032982	0.6249599456787109
GLPK_CMD	32	752744.7898922096	2.093440055847168
COIN_CMD	32	752744.7870416357	0.5086448192596436
GUROBI	33	827889.3741379945	0.39977407455444336
SCIP_CMD	33	827889.3741379945	2.2090859413146973
HiGHS_CMD	33	827889.3741379943	0.6259772777557373
GLPK_CMD	33	827889.3752876911	2.155703067779541
COIN_CMD	33	827889.3741431094	0.4981119632720947
GUROBI	34	836164.8644442817	0.3986690044403076
SCIP_CMD	34	836164.8644442817	1.9431250095367432
HiGHS_CMD	34	836164.8644442818	0.623283863067627
GLPK_CMD	34	836164.8637671269	2.181298017501831
COIN_CMD	34	836164.864450138	0.5228321552276611
GUROBI	35	827855.9890008378	0.4436171054840088
SCIP_CMD	35	827855.9890008376	2.0161731243133545
HiGHS_CMD	35	827855.9890008378	0.625701904296875
GLPK_CMD	35	827855.990605362	2.0157670974731445
COIN_CMD	35	827855.9889865099	0.5458700656890869
GUROBI	36	802074.0004342714	0.5476431846618652
SCIP_CMD	36	802074.0004342713	2.0174427032470703
HiGHS_CMD	36	802074.0004342712	0.6229650974273682
GLPK_CMD	36	802074.0107416202	2.1702630519866943
COIN_CMD	36	802074.0004501434	0.5058887004852295
GUROBI	37	831585.2729525034	0.40874195098876953
SCIP_CMD	37	831585.2729525039	1.9165849685668945
HiGHS_CMD	37	831585.2729525038	0.6364810466766357
GLPK_CMD	37	831585.2727028774	2.206469774246216
COIN_CMD	37	831585.272982328	0.5197551250457764
GUROBI	38	841585.3975576865	0.49137210845947266
SCIP_CMD	38	841585.3975576865	1.9855010509490967
HiGHS_CMD	38	841585.3975576864	0.6401069164276123
GLPK_CMD	38	841585.4012551043	2.0974080562591553
COIN_CMD	38	841585.3975596467	0.5257008075714111
GUROBI	39	826492.9168159054	0.38416481018066406
SCIP_CMD	39	826492.9168159054	1.9525649547576904
HiGHS_CMD	39	826492.9168159052	0.6139729022979736
GLPK_CMD	39	826492.9181847699	2.11547589302063
COIN_CMD	39	826492.9167724062	0.5242640972137451
GUROBI	40	810498.4800168779	0.40808820724487305
SCIP_CMD	40	810498.4800168785	2.002511739730835
HiGHS_CMD	40	810498.4800168783	0.6367068290710449
GLPK_CMD	40	810498.4787123153	2.2075581550598145
COIN_CMD	40	810498.4799224625	0.5055818557739258
GUROBI	41	827860.9509861589	0.4182419776916504
SCIP_CMD	41	827860.950986159	2.0214171409606934
HiGHS_CMD	41	827860.950986159	0.6123950481414795
GLPK_CMD	41	827860.9520052316	2.0593249797821045
COIN_CMD	41	827860.9509814263	0.5011310577392578
GUROBI	42	815341.3807383789	0.5002171993255615
SCIP_CMD	42	815341.3807383786	1.8428800106048584
HiGHS_CMD	42	815341.3807383787	0.6182239055633545
GLPK_CMD	42	815341.3802851324	2.2391200065612793
COIN_CMD	42	815341.3807421849	0.5193350315093994
GUROBI	43	830549.5284584654	0.4413182735443115
SCIP_CMD	43	830549.5284584652	2.0121400356292725
HiGHS_CMD	43	830549.5284584652	0.6501870155334473
GLPK_CMD	43	830549.5270664846	2.0495879650115967
COIN_CMD	43	830549.5284531318	0.5313639640808105
GUROBI	44	823563.6391901355	0.5186967849731445
SCIP_CMD	44	823563.6391901355	2.025115966796875
HiGHS_CMD	44	823563.6391901359	0.6290860176086426
GLPK_CMD	44	823563.6340468754	2.1539692878723145
COIN_CMD	44	823563.6392440156	0.5303859710693359
GUROBI	45	816968.196090394	0.45281195640563965
SCIP_CMD	45	816968.1960903939	1.985501766204834
HiGHS_CMD	45	816968.1960903938	0.6145379543304443
GLPK_CMD	45	816968.19153081	2.1115851402282715
COIN_CMD	45	816968.1961063062	0.49257707595825195
GUROBI	46	808868.3638122047	0.4101576805114746
SCIP_CMD	46	808868.3638122046	2.0110011100769043
HiGHS_CMD	46	808868.3638122047	0.6435577869415283
GLPK_CMD	46	808868.3589815941	2.2131738662719727
COIN_CMD	46	808868.3638100622	0.5556001663208008
GUROBI	47	782532.6741112757	0.4118168354034424
SCIP_CMD	47	782532.6741112757	1.9987289905548096
HiGHS_CMD	47	782532.6741112757	0.5949888229370117
GLPK_CMD	47	782532.664145112	2.058136224746704
COIN_CMD	47	782532.6741751402	0.5066843032836914
GUROBI	48	840403.6503741929	0.4967679977416992
SCIP_CMD	48	840403.6503741927	2.0232088565826416
HiGHS_CMD	48	840403.6503741927	0.6138961315155029
GLPK_CMD	48	840403.6520124678	2.0063092708587646
COIN_CMD	48	840403.650337979	0.5193049907684326
GUROBI	49	810721.4506909999	0.4164390563964844
SCIP_CMD	49	810721.4506909999	2.0521700382232666
HiGHS_CMD	49	810721.4506909999	0.616973876953125
GLPK_CMD	49	810721.457065912	2.0734100341796875
COIN_CMD	49	810721.4506730676	0.5279092788696289
GUROBI	50	806421.4407627111	0.49233007431030273
SCIP_CMD	50	806421.440762711	1.8802249431610107
HiGHS_CMD	50	806421.440762711	0.6327760219573975
GLPK_CMD	50	806421.4379772296	1.984429121017456
COIN_CMD	50	806421.4407639663	0.5368587970733643
GUROBI	51	790107.8622965601	0.41086673736572266
SCIP_CMD	51	790107.8622965602	1.9645428657531738
HiGHS_CMD	51	790107.86229656	0.6014277935028076
GLPK_CMD	51	790107.8555597463	2.1287810802459717
COIN_CMD	51	790107.8622842986	0.5142109394073486
GUROBI	52	817755.3304099408	0.39759111404418945
SCIP_CMD	52	817755.3304099408	2.1555490493774414
HiGHS_CMD	52	817755.3304099408	0.6195971965789795
GLPK_CMD	52	817755.3265444392	2.1194467544555664
COIN_CMD	52	817755.3304254253	0.5380430221557617
GUROBI	53	842735.3037210288	0.40758490562438965
SCIP_CMD	53	842735.303721029	2.0262091159820557
HiGHS_CMD	53	842735.3037210288	0.631201982498169
GLPK_CMD	53	842735.3113717353	2.2258124351501465
COIN_CMD	53	842735.3038048644	0.5157299041748047
GUROBI	54	823934.8595151028	0.5014770030975342
SCIP_CMD	54	823934.8595151028	1.9480822086334229
HiGHS_CMD	54	823934.8595151028	0.629572868347168
GLPK_CMD	54	823934.8633688802	2.195619821548462
COIN_CMD	54	823934.8594524387	0.533541202545166
GUROBI	55	819954.4681353862	0.431506872177124
SCIP_CMD	55	819954.4681353862	2.1403520107269287
HiGHS_CMD	55	819954.4681353865	0.6250619888305664
GLPK_CMD	55	819954.4639852095	2.1237270832061768
COIN_CMD	55	819954.468126789	0.5301768779754639
GUROBI	56	813806.7600853579	0.4794797897338867
SCIP_CMD	56	813806.7600853579	1.869255781173706
HiGHS_CMD	56	813806.7600853579	0.7009801864624023
GLPK_CMD	56	813806.7619217957	2.1543490886688232
COIN_CMD	56	813806.7600830307	0.5067861080169678
GUROBI	57	843592.9776683168	0.40662312507629395
SCIP_CMD	57	843592.9776683168	1.986496925354004
HiGHS_CMD	57	843592.9776683168	0.6519432067871094
GLPK_CMD	57	843592.9772439647	2.0463240146636963
COIN_CMD	57	843592.977692737	0.5280859470367432
GUROBI	58	774843.9885293866	0.39859604835510254
SCIP_CMD	58	774843.9885293865	1.9783759117126465
HiGHS_CMD	58	774843.9885293862	0.6153979301452637
GLPK_CMD	58	774843.9889003641	2.1444993019104004
COIN_CMD	58	774843.9885256926	0.5036611557006836
GUROBI	59	841684.8351045582	0.40412306785583496
SCIP_CMD	59	841684.8351045579	2.003480911254883
HiGHS_CMD	59	841684.8351045582	0.6048977375030518
GLPK_CMD	59	841684.8304226239	2.0633060932159424
COIN_CMD	59	841684.8351079124	0.5151479244232178
GUROBI	60	780715.2189698257	0.48300600051879883
SCIP_CMD	60	780715.2189698257	1.897819995880127
HiGHS_CMD	60	780715.2189698257	0.5998818874359131
GLPK_CMD	60	780715.220137653	2.163267135620117
COIN_CMD	60	780715.2189522662	0.49919629096984863
GUROBI	61	793340.6485981079	0.43175697326660156
SCIP_CMD	61	793340.6485981081	2.0860021114349365
HiGHS_CMD	61	793340.6485981081	0.6227149963378906
GLPK_CMD	61	793340.6413173234	2.029215097427368
COIN_CMD	61	793340.6485716465	0.5199389457702637
GUROBI	62	839260.5978489823	0.48499393463134766
SCIP_CMD	62	839260.5978489822	2.070009708404541
HiGHS_CMD	62	839260.5978489822	0.5957918167114258
GLPK_CMD	62	839260.594600934	2.0439538955688477
COIN_CMD	62	839260.597866564	0.49681878089904785
GUROBI	63	822065.2464653292	0.4100790023803711
SCIP_CMD	63	822065.2464653291	1.9570298194885254
HiGHS_CMD	63	822065.2464653292	0.6081039905548096
GLPK_CMD	63	822065.2494258801	2.1654069423675537
COIN_CMD	63	822065.2464304924	0.5048179626464844
GUROBI	64	807179.9311290433	0.3990037441253662
SCIP_CMD	64	807179.9311290436	1.9328439235687256
HiGHS_CMD	64	807179.9311290433	0.6237380504608154
GLPK_CMD	64	807179.9297611703	2.3208608627319336
COIN_CMD	64	807179.9310984227	0.5049099922180176
GUROBI	65	801306.5973150686	0.41967105865478516
SCIP_CMD	65	801306.5973150687	2.0146749019622803
HiGHS_CMD	65	801306.5973150686	0.6216781139373779
GLPK_CMD	65	801306.5956989967	2.1087148189544678
COIN_CMD	65	801306.597278971	0.5341627597808838
GUROBI	66	822483.3105238721	0.4924161434173584
SCIP_CMD	66	822483.3105238723	2.038302183151245
HiGHS_CMD	66	822483.3105238721	0.6543450355529785
GLPK_CMD	66	822483.3165502691	2.002377986907959
COIN_CMD	66	822483.3105171563	0.5225710868835449
GUROBI	67	815435.4833917086	0.47272682189941406
SCIP_CMD	67	815435.4833917086	2.071192979812622
HiGHS_CMD	67	815435.4833917086	0.6313250064849854
GLPK_CMD	67	815435.48045812	2.047865867614746
COIN_CMD	67	815435.4833843348	0.5027530193328857
GUROBI	68	838201.5201937273	0.5165951251983643
SCIP_CMD	68	838201.5201937273	1.9348607063293457
HiGHS_CMD	68	838201.5201937273	0.6730661392211914
GLPK_CMD	68	838201.5193587271	2.116412878036499
COIN_CMD	68	838201.5201706232	0.5033459663391113
GUROBI	69	788095.5283315466	0.4005849361419678
SCIP_CMD	69	788095.5283315466	1.9372479915618896
HiGHS_CMD	69	788095.5283315467	0.6387581825256348
GLPK_CMD	69	788095.523251336	2.1121439933776855
COIN_CMD	69	788095.5283584952	0.4994211196899414
GUROBI	70	805839.7549812681	0.41256022453308105
SCIP_CMD	70	805839.7549812678	1.985091209411621
HiGHS_CMD	70	805839.7549812678	0.6077911853790283
GLPK_CMD	70	805839.7562517974	2.1239547729492188
COIN_CMD	70	805839.7550033568	0.5143947601318359
GUROBI	71	822192.0306558666	0.4316558837890625
SCIP_CMD	71	822192.0306558666	2.101400136947632
HiGHS_CMD	71	822192.0306558671	0.6470069885253906
GLPK_CMD	71	822192.0370244579	2.1321468353271484
COIN_CMD	71	822192.0306624948	0.5927281379699707
GUROBI	72	844062.6928620329	0.5278980731964111
SCIP_CMD	72	844062.692862033	1.9331281185150146
HiGHS_CMD	72	844062.6928620331	0.6231470108032227
GLPK_CMD	72	844062.6881276915	2.090705156326294
COIN_CMD	72	844062.6928709159	0.5163867473602295
GUROBI	73	826986.3447111227	0.3971869945526123
SCIP_CMD	73	826986.3447111227	1.9937348365783691
HiGHS_CMD	73	826986.3447111226	0.6041707992553711
GLPK_CMD	73	826986.3394410965	2.02339506149292
COIN_CMD	73	826986.3447136637	0.4984776973724365
GUROBI	74	786843.3295168281	0.46684908866882324
SCIP_CMD	74	786843.3295168281	1.8571209907531738
HiGHS_CMD	74	786843.329516828	0.6082391738891602
GLPK_CMD	74	786843.3263483723	2.2322916984558105
COIN_CMD	74	786843.329572754	0.5053398609161377
GUROBI	75	825223.418588535	0.44103336334228516
SCIP_CMD	75	825223.418588535	2.0981969833374023
HiGHS_CMD	75	825223.418588535	0.6210570335388184
GLPK_CMD	75	825223.4153736125	2.0632147789001465
COIN_CMD	75	825223.4185948815	0.5186710357666016
GUROBI	76	854002.6267922475	0.4106709957122803
SCIP_CMD	76	854002.6267922476	2.0364129543304443
HiGHS_CMD	76	854002.6267922476	0.6332628726959229
GLPK_CMD	76	854002.6342506928	2.154888153076172
COIN_CMD	76	854002.6267820444	0.49253392219543457
GUROBI	77	843653.9169364609	0.42046499252319336
SCIP_CMD	77	843653.9169364609	2.083555221557617
HiGHS_CMD	77	843653.9169364609	0.6565899848937988
GLPK_CMD	77	843653.9123191171	2.1522278785705566
COIN_CMD	77	843653.9169126841	0.5073590278625488
GUROBI	78	757008.4237066238	0.47692203521728516
SCIP_CMD	78	757008.4237066238	1.8801536560058594
HiGHS_CMD	78	757008.4237066238	0.6338770389556885
GLPK_CMD	78	757008.4229697593	2.1771209239959717
COIN_CMD	78	757008.4237178256	0.4998137950897217
GUROBI	79	857598.8338580503	0.39776110649108887
SCIP_CMD	79	857598.8338580505	1.9509837627410889
HiGHS_CMD	79	857598.8338580503	0.608004093170166
GLPK_CMD	79	857598.8300909695	2.30303692817688
COIN_CMD	79	857598.8338394136	0.49967479705810547
GUROBI	80	795954.1862141674	0.4841001033782959
SCIP_CMD	80	795954.1862141675	2.0392301082611084
HiGHS_CMD	80	795954.1862141675	0.6154160499572754
GLPK_CMD	80	795954.1879777721	2.068814754486084
COIN_CMD	80	795954.1861724633	0.5213382244110107
GUROBI	81	819356.2224764604	0.4108591079711914
SCIP_CMD	81	819356.2224764604	1.9909491539001465
HiGHS_CMD	81	819356.2224764604	0.6068949699401855
GLPK_CMD	81	819356.2212654585	2.085582971572876
COIN_CMD	81	819356.222495586	0.5005710124969482
GUROBI	82	822439.0096547798	0.4063150882720947
SCIP_CMD	82	822439.0096547798	2.072993040084839
HiGHS_CMD	82	822439.0096547799	0.7051758766174316
GLPK_CMD	82	822439.012636384	2.27354097366333
COIN_CMD	82	822439.0096313444	0.5283939838409424
GUROBI	83	791449.1286192737	0.413132905960083
SCIP_CMD	83	791449.1286192737	1.9681673049926758
HiGHS_CMD	83	791449.1286192738	0.6179161071777344
GLPK_CMD	83	791449.1382856522	2.1212539672851562
COIN_CMD	83	791449.1285777132	0.5420279502868652
GUROBI	84	835143.400929642	0.530768871307373
SCIP_CMD	84	835143.4009296423	1.9566011428833008
HiGHS_CMD	84	835143.4009296418	0.6415679454803467
GLPK_CMD	84	835143.3997944733	2.1284291744232178
COIN_CMD	84	835143.4009453122	0.5321660041809082
GUROBI	85	813795.7650488837	0.4125058650970459
SCIP_CMD	85	813795.7650488837	2.074158191680908
HiGHS_CMD	85	813795.7650488835	0.6675620079040527
GLPK_CMD	85	813795.76030665	2.145939350128174
COIN_CMD	85	813795.7650671757	0.5460450649261475
GUROBI	86	809855.0591357007	0.559669017791748
SCIP_CMD	86	809855.0591357007	2.0848140716552734
HiGHS_CMD	86	809855.0591357007	0.6757969856262207
GLPK_CMD	86	809855.0579686782	2.0278749465942383
COIN_CMD	86	809855.0591635536	0.5175991058349609
GUROBI	87	814696.8863577162	0.4389159679412842
SCIP_CMD	87	814696.8863577163	2.1270859241485596
HiGHS_CMD	87	814696.8863577163	0.6785049438476562
GLPK_CMD	87	814696.8861249506	2.129315137863159
COIN_CMD	87	814696.8863532302	0.5212059020996094
GUROBI	88	794157.6884083146	0.4271869659423828
SCIP_CMD	88	794157.6884083146	2.0364558696746826
HiGHS_CMD	88	794157.6884083145	0.6232907772064209
GLPK_CMD	88	794157.6940062329	2.145522117614746
COIN_CMD	88	794157.6884139171	0.5045497417449951
GUROBI	89	792402.7858155493	0.3949427604675293
SCIP_CMD	89	792402.7858155495	1.78696608543396
HiGHS_CMD	89	792402.7858155493	0.6020920276641846
GLPK_CMD	89	792402.7896145317	2.099102020263672
COIN_CMD	89	792402.7858204868	0.48294711112976074
GUROBI	90	802426.9756065895	0.4803130626678467
SCIP_CMD	90	802426.9756065895	1.9823639392852783
HiGHS_CMD	90	802426.9756065893	0.6762378215789795
GLPK_CMD	90	802426.97814367	2.035161256790161
COIN_CMD	90	802426.9756202692	0.4777100086212158
GUROBI	91	847782.4867141414	0.40892529487609863
SCIP_CMD	91	847782.4867141416	2.1090638637542725
HiGHS_CMD	91	847782.4867141414	0.6198029518127441
GLPK_CMD	91	847782.4823519521	2.3082220554351807
COIN_CMD	91	847782.4866960173	0.5016040802001953
GUROBI	92	810100.6383190628	0.5128581523895264
SCIP_CMD	92	810100.6383190625	1.920295000076294
HiGHS_CMD	92	810100.638319063	0.6013720035552979
GLPK_CMD	92	810100.6420275761	2.053910970687866
COIN_CMD	92	810100.6383316452	0.5173768997192383
GUROBI	93	814185.8658841153	0.4047400951385498
SCIP_CMD	93	814185.8658841155	1.9042458534240723
HiGHS_CMD	93	814185.8658841155	0.606198787689209
GLPK_CMD	93	814185.8631463645	2.0852091312408447
COIN_CMD	93	814185.8659150677	0.4977378845214844
GUROBI	94	824545.142271378	0.4330251216888428
SCIP_CMD	94	824545.142271378	1.9450292587280273
HiGHS_CMD	94	824545.1422713778	0.6160798072814941
GLPK_CMD	94	824545.1409615178	2.0920629501342773
COIN_CMD	94	824545.1422707739	0.5058469772338867
GUROBI	95	825819.5376031138	0.40303802490234375
SCIP_CMD	95	825819.5376031139	2.113718032836914
HiGHS_CMD	95	825819.5376031138	0.6552159786224365
GLPK_CMD	95	825819.5404609359	2.097731113433838
COIN_CMD	95	825819.537633799	0.541790246963501
GUROBI	96	799712.0792694191	0.4910910129547119
SCIP_CMD	96	799712.0792694192	1.976844072341919
HiGHS_CMD	96	799712.0792694191	0.6643519401550293
GLPK_CMD	96	799712.0797672322	2.080519914627075
COIN_CMD	96	799712.0792775495	0.5157229900360107
GUROBI	97	808581.6287694803	0.4341161251068115
SCIP_CMD	97	808581.6287694803	2.098788022994995
HiGHS_CMD	97	808581.6287694803	0.624093770980835
GLPK_CMD	97	808581.6317966263	2.01295804977417
COIN_CMD	97	808581.6287286506	0.5093522071838379
GUROBI	98	827341.4955323302	0.5024569034576416
SCIP_CMD	98	827341.4955323301	2.022184133529663
HiGHS_CMD	98	827341.4955323301	0.6458041667938232
GLPK_CMD	98	827341.4925526569	2.101609945297241
COIN_CMD	98	827341.4955470635	0.5170600414276123
GUROBI	99	838567.4603901455	0.40367722511291504
SCIP_CMD	99	838567.4603901457	2.090790033340454
HiGHS_CMD	99	838567.4603901455	0.6185510158538818
GLPK_CMD	99	838567.4591059312	2.138775110244751
COIN_CMD	99	838567.4604105379	0.5094847679138184
